Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET
139,3,30,0,0,0.9,93.92,0,0
40,4,30,0,0,1.8,85.04,0,0
21,17,30,0,0,2.2,56.43,-6,0
109,9,30,109,923,2.4,54.86,7,73.19571314
29,6,0,0,0,1.4,82.32,0,0
45,9,30,182,300,4.4,63.8,4,29.09156312
14,12,30,64,1014,1.7,31.8,8,52.26867196
23,10,0,134,503,6.1,53.54,4,31.43765692
153,17,0,182,110,5,49.05,20,21.48644025
81,3,30,0,0,4.2,79.73,3,0
171,4,30,0,0,2.5,60.75,14,0
106,11,0,452,155,2.1,98.62,3,54.80535349
37,1,0,0,0,4.5,56.79,4,0
162,5,0,12,0,1.3,100,11,1.126038389
54,21,0,0,0,2.4,71.27,-3,0
149,17,30,56,721,1.9,44.29,18,27.39815932
157,4,0,0,0,2.9,87.35,7,0
158,10,0,92,956,1.1,32.19,23,86.03675094
72,16,30,100,406,0.7,34.46,12,20.73764572
172,1,30,0,0,3.6,53.03,15,0
21,14,30,58,979,2.4,30.13,0,40.72997884
126,22,30,0,0,1.8,100,6,0
47,0,0,0,0,1.1,66.03,-8,0
170,14,0,105,928,1,23.06,31,85.46628934
54,10,30,80,1003,0.8,47.34,2,61.93823774
6,12,30,218,129,0.9,61.03,2,26.0891365
55,4,30,0,0,2.5,72.57,-2,0
47,12,30,85,1039,5.1,38.76,0,68.4151027
140,10,30,217,15,1,48.27,13,21.67576248
62,1,30,0,0,3.3,75.15,-9,0
53,1,30,0,0,2.7,69.51,-12,0
114,20,0,0,0,1.3,89.92,6,0
106,22,0,0,0,1.5,85.6,-4,0
44,23,30,0,0,3,55.25,4,0
147,12,0,510,138,1.1,38.73,20,60.2370945
65,8,30,70,869,3.3,43.59,6,37.34899232
189,3,30,0,0,1,100,9,0
121,21,0,0,0,2.6,75.21,10,0
205,12,30,90,970,3.2,22.42,30,93.62930238
134,6,30,31,0,1.1,83.43,10,2.908964476
82,15,30,75,893,4.6,33.59,11,49.2641795
29,18,0,0,0,1,84.86,0,0
175,11,0,113,924,2.2,29.56,29,91.5663364
52,12,0,307,327,3.5,61.32,-8,48.61747456
163,6,30,62,715,2.7,53.59,18,28.7117697
103,12,30,441,88,1.7,14.41,21,48.50815503
38,15,30,46,889,2.6,45.68,10,31.52942142
185,2,0,0,0,3.2,74.3,17,0
116,17,0,39,0,3,74.87,7,3.659785657
194,16,0,201,15,2.8,63.67,21,19.70350591
205,14,0,94,937,3.3,22.33,30,83.77852407
9,8,0,36,171,3.1,72.41,2,4.879982367
160,11,30,501,106,2.2,69.74,19,56.57845367
26,18,0,0,0,2.4,69.85,3,0
124,21,30,0,0,1.8,99.2,6,0
164,13,30,380,486,2.7,44.43,22,77.03047873
77,15,30,51,0,2.5,66.8,6,4.785926152
153,4,30,0,0,1.5,64.88,9,0
7,12,30,68,967,2.3,56.92,8,48.89044541
130,19,30,0,0,2.3,85.03,4,0
108,23,0,0,0,0.8,80.31,-1,0
186,7,0,130,5,3.5,89.73,15,12.38587771
151,23,30,0,0,2.6,84.06,12,0
185,5,30,46,186,2.5,71.58,19,6.755636259
156,23,0,0,0,1.7,86.06,10,0
130,5,30,36,348,1,73.85,-1,6.944819257
123,11,0,407,43,2.5,56.37,15,41.84925347
107,6,30,73,0,2.5,67.32,0,6.850895058
51,6,0,0,0,0.5,89.14,-4,0
0,11,0,193,261,2,58.43,-3,28.71839732
43,1,0,0,0,2,59.31,0,0
34,10,30,154,5,2.4,68.78,0,14.73411677
14,15,0,48,906,0.4,52.27,6,30.02934056
176,21,0,0,0,1,85.55,15,0
57,3,30,0,0,4.8,70.38,-12,0
28,16,0,79,214,2.1,74.31,2,11.63688103
35,22,0,0,0,3.6,71.15,2,0
51,10,0,237,277,0.8,53.67,1,35.56795468
78,5,0,0,0,1.6,78.89,-1,0
48,10,30,74,998,4.6,43.21,4,58.37081374
9,14,0,72,894,1.7,57.56,8,39.69416201
107,13,30,344,32,2.5,66.57,6,34.72142502
87,3,30,0,0,1.3,76.93,1,0
115,3,0,0,0,0.7,100,3,0
85,1,0,0,0,2.1,81.03,1,0
30,23,0,0,0,2.4,93.29,-4,0
76,15,0,268,153,2.4,63.46,12,33.12393185
5,21,0,0,0,2.7,78.27,0,0
137,1,30,0,0,1.7,100,5,0
94,23,0,0,0,2.3,45.51,4,0
89,18,0,24,140,0.2,45.42,13,3.096537498
139,6,0,67,498,0.5,84.17,4,16.89187536
101,8,30,111,811,4.5,29.18,14,52.7343923
73,16,30,50,794,1.8,34.79,17,27.2107998
80,14,0,294,426,1.6,24.51,17,55.078412
145,21,30,0,0,1.3,100,9,0
53,18,30,0,0,1.4,75.32,-8,0
28,12,0,252,265,2.6,53.97,6,36.97362556
197,6,30,54,706,3.3,43.71,21,25.14542659
170,18,30,44,459,1.6,51.99,23,11.44654702
12,10,30,128,566,3.2,76.94,0,34.16062741
90,15,30,251,133,3.9,33.03,14,30.12053368
132,5,0,8,0,2.3,82.15,7,0.750725263
187,0,0,0,0,2.1,100,12,0
132,21,30,0,0,0.8,100,5,0
99,3,0,0,0,3.2,72.28,0,0
13,11,0,76,954,2.1,51.85,3,47.57930517
132,22,30,0,0,1.2,100,4,0
156,19,30,0,0,0.6,71.73,15,0
202,0,30,0,0,1.6,97.29,12,0
125,11,30,473,442,1.4,55.37,15,82.38485324
165,17,0,7,0,1.8,66.72,19,0.65679797
149,6,30,73,679,2.1,75.55,10,28.24510669
72,6,0,0,0,2.4,77.77,-1,0
162,10,30,386,34,1.8,61.58,18,39.12682342
160,8,30,327,107,1.9,81.46,17,37.62596799
62,7,0,6,0,1.1,64.9,-10,0.563149148
195,23,30,0,0,2,86.6,13,0
101,13,30,422,192,3.8,25.24,15,54.14129877
53,0,0,0,0,2.9,69.51,-12,0
179,1,30,0,0,2.2,90.38,16,0
111,6,30,72,397,4.2,55.58,6,15.57772042
32,15,30,50,848,2.5,63.65,3,28.71650371
208,5,0,0,0,0.5,64.12,12,0
84,17,0,79,386,2.4,56.5,8,16.32809501
83,2,0,0,0,2.2,84.23,1,0
146,11,30,457,57,0.4,38.62,20,47.94572475
45,0,0,0,0,2.8,55.85,4,0
14,6,30,0,0,2.1,52.28,-5,0
158,9,0,86,928,0.4,35.59,22,73.37129643
162,4,0,0,0,0.6,100,10,0
67,13,30,106,996,2.7,32.16,11,72.91098566
121,18,0,26,0,1.2,76.88,12,2.439723026
192,1,30,0,0,1.8,81.7,13,0
51,6,30,0,0,0.7,82.65,-3,0
85,1,30,0,0,2.1,81.01,1,0
59,2,30,0,0,1.1,81,-8,0
77,0,30,0,0,1,91.55,4,0
148,12,0,469,359,3,43.82,17,76.09640909
130,13,30,102,979,1.3,41.07,12,89.51906795
102,22,30,0,0,4.4,48.14,5,0
123,21,0,0,0,2.6,100,8,0
95,11,30,104,1006,1.5,13.9,19,88.10475621
120,12,0,213,15,3.1,58.32,16,21.29972224
84,4,0,0,0,2.2,68.69,-3,0
46,11,0,124,0,4,66.37,-3,11.63752048
157,16,30,99,746,2.8,54.91,18,45.601046
19,11,30,60,1004,3.2,37.79,1,51.99115275
48,8,0,42,755,3.9,46.13,0,18.48803187
101,15,0,92,938,4.5,17.99,15,64.93202556
10,20,30,0,0,0.7,95.38,-1,0
10,21,0,0,0,0.7,99.12,-2,0
111,8,30,117,815,3,36.3,14,56.48772983
205,18,0,49,613,1.8,43.57,24,18.20168615
69,23,30,0,0,1.9,65.84,2,0
27,7,30,14,382,2.9,69.07,2,2.721528628
82,23,30,0,0,0.6,72.05,2,0
135,7,0,103,652,1.5,64.21,9,34.53260301
199,4,0,0,0,0.5,99.73,12,0
35,18,0,0,0,2.9,78.63,2,0
16,6,0,0,0,4.5,63.37,-2,0
183,7,0,126,545,0.5,81.69,19,33.21521161
171,11,30,445,439,2.7,21.32,31,80.96312591
116,19,30,0,0,0.8,100,3,0
124,13,0,255,17,2.3,77.4,11,25.33586374
13,13,30,73,949,3.1,49.39,3,46.2654782
78,1,30,0,0,1.5,83.9,0,0
45,18,0,0,0,4,78.89,-2,0
175,9,0,226,667,2.7,33.69,27,67.83188196
7,16,30,19,378,1.7,92.39,0,3.660067223
205,22,0,0,0,1.2,59.87,18,0
166,18,30,59,84,0.4,73.2,19,6.84946454
87,19,0,0,0,2.1,51.49,7,0
7,20,30,0,0,1.8,100,-3,0
196,19,0,22,251,0.9,59.51,20,3.5654355
46,4,0,0,0,1.5,76.12,-4,0
180,21,0,0,0,4.8,82.16,19,0
33,14,30,176,375,3,52.31,8,31.81163338
145,9,30,279,636,1.3,46.37,16,74.22061802
157,6,30,65,713,3.1,62.92,13,28.99485111
38,1,30,0,0,4.1,71.19,2,0
75,16,0,71,793,4.4,39.78,15,36.21930905
20,1,0,0,0,1.4,77.04,-6,0
62,8,30,83,0,1.2,52.91,-7,7.789973061
137,15,0,327,57,5.5,54.26,14,34.53070528
201,12,0,103,0,1.6,48.85,24,9.663781824
49,12,0,87,1016,5.6,36.47,11,68.21915904
185,0,0,0,0,2.9,70.34,18,0
7,11,30,67,965,2.4,51.58,8,48.13972839
79,23,30,0,0,2.4,60.74,4,0
170,12,0,96,972,1,24.54,30,96.5376274
25,23,0,0,0,3.1,59.69,1,0
156,8,0,252,376,2,48.38,20,44.94325275
173,22,30,0,0,2.6,68.03,17,0
135,15,30,234,520,2,83.92,6,53.39592118
105,23,30,0,0,2,99.01,0,0
76,23,0,0,0,1.7,92.28,5,0
32,18,30,0,0,1.6,71.03,0,0
130,20,30,0,0,2.6,89.08,3,0
113,7,30,193,262,1.5,38,12,28.71366331
53,11,30,300,68,1.9,65.92,-1,32.19017574
71,7,30,82,8,2.9,86.67,5,7.882788533
42,10,30,102,804,4.1,32.93,9,48.79606947
192,13,30,357,600,2,26.37,30,84.52905956
16,2,0,0,0,2.5,68.74,-1,0
112,2,0,0,0,2.5,85.03,3,0
199,8,0,253,267,1.5,46.72,22,37.99920084
74,5,0,0,0,3.7,55.9,6,0
11,17,0,0,0,1.1,82.45,-3,0
139,5,30,45,331,0.6,83.46,2,8.352277513
53,1,0,0,0,2.8,69.52,-12,0
114,19,0,0,0,1.4,83.2,7,0
111,1,0,0,0,1.6,85.62,2,0
201,9,30,122,840,2.5,61.08,21,72.99679809
94,9,30,97,944,3.8,19.06,15,68.30999221
34,21,0,0,0,1.6,81.49,0,0
154,1,30,0,0,2.1,93.32,8,0
7,14,30,57,888,2,69.1,6,33.50148306
167,0,0,0,0,0.9,98.38,13,0
195,8,0,80,836,3.2,48.44,22,52.54210486
90,3,30,0,0,2.7,59.11,6,0
207,23,30,0,0,2.2,53.45,15,0
3,1,30,0,0,2.2,71.57,-13,0
34,18,0,0,0,0.8,81.48,-1,0
64,8,0,68,741,3.7,51.55,1,26.27711692
184,6,0,53,572,4.2,56.61,20,17.4518685
159,9,0,79,938,1.3,34.15,25,73.46269892
8,11,30,213,246,1.4,59.58,3,30.68724416
199,16,0,118,0,1.2,64.47,21,11.16532002
162,6,0,91,225,1.5,99.03,11,13.79397026
72,0,0,0,0,0.9,74.56,2,0
128,21,0,0,0,6.1,86.63,-2,0
87,3,0,0,0,1.4,76.91,2,0
74,12,0,81,1010,2.4,19.56,23,78.81229094
68,3,30,0,0,2.6,64.16,-2,0
102,22,0,0,0,4.5,48.15,5,0
21,11,30,68,1051,1.8,27.78,0,55.4640956
184,20,0,0,0,3.1,65.62,20,0
129,19,0,0,0,2.1,81.96,1,0
137,8,0,112,0,3,80.33,8,10.51003817
185,13,0,487,101,0.3,44.9,26,54.60385794
204,9,30,393,165,1.8,26.64,26,48.97459423
140,2,0,0,0,1.6,100,2,0
167,6,30,71,663,2.2,69.33,17,27.86761221
167,18,0,73,442,1.2,58.44,23,17.6389413
17,19,30,0,0,2.8,77.02,0,0
81,19,0,0,0,2.1,66.29,7,0
178,1,30,0,0,1.2,78.97,14,0
1,15,0,46,852,0.6,72.29,0,25.4327748
147,16,0,149,679,1.2,51.58,17,51.41902858
46,19,30,0,0,1.7,74.06,-6,0
172,3,30,0,0,4.5,55.46,14,0
83,21,0,0,0,1.4,75.26,-2,0
207,6,30,54,640,3.9,44.04,22,22.048919
199,9,30,327,499,2.2,43.8,24,67.45882652
193,15,30,165,8,0.9,44.42,24,16.04375429
14,21,0,0,0,3.3,50.75,-1,0
155,5,30,55,34,0.7,100,13,5.630068178
16,10,0,46,988,6.5,40.82,3,39.60249858
47,11,30,85,1036,5.1,36.86,0,67.00738454
85,7,30,92,472,2.6,56.65,9,22.14590845
81,4,30,0,0,4.8,82.74,3,0
165,12,0,284,18,1.8,45.64,23,28.33489507
149,12,30,116,954,2.7,34.27,21,95.42126434
189,2,0,0,0,0.9,100,9,0
196,22,0,0,0,1.4,69.01,16,0
75,15,30,74,857,4.7,36.76,16,45.50821712
179,16,0,266,55,3.4,45.93,25,28.24045003
152,0,30,0,0,3,79.11,12,0
130,16,0,81,881,0.4,37.72,13,53.48564769
8,20,0,0,0,2.8,83.25,-2,0
8,4,0,0,0,1.3,83.38,-7,0
66,11,30,128,959,1.6,48.69,7,75.0725263
0,8,0,29,494,1.8,65.45,-9,7.039286991
131,23,30,0,0,2.4,87.85,7,0
87,12,0,84,1036,2.8,20.72,16,86.23103408
55,16,0,48,0,5.1,75.96,-2,4.504797132
50,22,0,0,0,0.7,91.33,-2,0
139,12,30,363,25,2.4,45.66,14,36.3135406
128,10,0,435,204,1.5,73.15,9,56.86618865
54,4,30,0,0,1,22.52,-6,0
72,18,30,0,0,1.7,54.22,6,0
125,22,0,0,0,1.5,100,6,0
30,9,30,156,70,1.4,75.03,2,16.98609247
79,6,0,0,0,1.3,45.98,5,0
205,2,30,0,0,3.6,75.84,13,0
154,1,0,0,0,2.1,93.32,9,0
100,19,30,0,0,1.4,54.6,7,0
168,23,30,0,0,2.3,86.27,14,0
79,21,30,0,0,2,61.97,5,0
194,0,30,0,0,1.8,88.32,15,0
118,9,30,89,972,2.6,24.94,18,77.22152439
182,6,0,70,0,3.2,80.45,18,6.568051893
121,9,30,214,730,1.4,26.86,20,72.34080975
203,2,0,0,0,1.5,64.74,14,0
98,10,0,152,8,4.5,44.05,7,14.82682394
182,11,30,509,391,3.4,51.63,25,82.65726404
122,15,30,295,225,1.6,61.79,13,40.72415982
49,1,30,0,0,3.9,63.54,0,0
125,18,0,31,0,1,86.65,11,2.908932504
99,23,0,0,0,1.7,64.85,2,0
50,21,0,0,0,0.9,85.78,-2,0
180,2,30,0,0,1.9,92.68,14,0
95,16,0,85,837,3.8,16.38,18,44.47509424
182,18,0,91,300,1.8,72.54,21,16.04428338
9,16,0,38,582,0.5,74.1,3,11.26137401
3,9,30,129,183,2.7,54.46,-3,17.45628072
192,22,30,0,0,1.2,69.79,18,0
196,12,30,508,386,0.6,26.1,28,81.90398613
175,2,30,0,0,3.9,71.24,15,0
203,16,30,201,387,1,22.94,29,37.62100502
197,11,0,381,578,2.2,21.21,29,85.56198647
153,18,0,91,151,4.1,66.47,18,11.91632272
138,6,0,40,0,1.8,100,3,3.753791335
5,0,30,0,0,1.7,77.42,1,0
41,20,30,0,0,1.3,67.62,-2,0
132,10,0,361,36,2.2,60.86,13,36.78311209
64,6,0,0,0,3.2,66.31,-4,0
129,8,0,268,158,2.4,72.73,2,33.59680168
18,18,0,0,0,1.1,74.73,1,0
115,11,0,263,17,4.7,66.8,9,26.18096804
125,3,30,0,0,0.9,100,6,0
159,3,0,0,0,1.8,83.91,12,0
141,12,30,455,58,0.8,43.12,16,47.85400151
184,18,30,50,0,2.4,63.78,22,4.691259363
161,15,0,370,104,3.4,74.06,16,42.1302876
100,18,30,0,0,1.2,51.93,9,0
47,18,30,0,0,2.3,53.28,-5,0
136,10,0,394,52,3.2,42.76,14,41.09904595
164,13,0,497,378,2.9,44.43,23,79.84435665
166,4,30,0,0,2.5,100,12,0
93,8,30,85,924,0.5,20.17,9,53.01880625
110,11,0,425,431,3.6,34.09,14,74.69141685
95,22,30,0,0,2.5,52.48,4,0
77,10,0,174,8,3.4,62.41,7,16.89131842
188,23,30,0,0,0.4,100,10,0
127,22,0,0,0,3.3,100,7,0
36,18,0,0,0,2.9,64.73,4,0
137,11,0,102,0,4.4,52.76,13,9.571115902
32,6,30,0,0,1.3,63.15,-1,0
63,2,30,0,0,3.2,55.08,-12,0
180,6,30,57,713,2.2,57.19,22,27.39695468
131,5,0,5,0,3,75.28,3,0.469223917
138,19,0,11,0,1.1,95.96,4,1.032281272
138,1,0,0,0,3.1,99.26,5,0
42,14,0,123,734,3.6,34.01,11,47.38744885
15,23,30,0,0,3.7,58.11,0,0
118,14,30,93,950,2.4,22.72,21,75.43627977
163,23,0,0,0,4.3,89.49,12,0
162,9,30,290,21,1.7,67.36,17,28.80591565
31,10,0,173,35,4.3,50.47,-2,17.64378877
150,15,0,251,616,3,52.38,20,66.33586575
163,16,30,223,59,1.6,48.42,22,23.83159756
68,19,0,0,0,1,56.28,2,0
94,2,30,0,0,1.7,53.56,0,0
87,21,30,0,0,2.7,59.03,5,0
189,3,0,0,0,1,100,9,0
207,2,0,0,0,1.8,69.75,15,0
68,14,0,99,989,2.6,32.2,12,68.49991573
17,1,30,0,0,4.5,43.4,-2,0
29,5,30,0,0,1.4,76.52,0,0
28,19,0,0,0,3.2,78.68,0,0
44,18,0,0,0,1.2,53.08,7,0
144,8,0,88,863,1.5,57.11,11,56.39575596
118,3,30,0,0,1.6,81.36,3,0
34,3,0,0,0,3.6,79.29,0,0
122,17,30,108,98,0.7,82.92,10,12.57423354
154,17,30,13,0,2.2,33.53,21,1.219740842
12,16,0,57,87,3.6,88.54,-2,6.569495818
143,21,30,0,0,0.7,97.24,5,0
8,7,30,0,0,1.8,73.46,-5,0
150,23,30,0,0,1.2,87.97,12,0
133,11,0,445,343,3.6,32.31,19,71.12183728
18,9,0,46,802,2,61.76,5,24.1175792
74,6,30,17,349,4.5,45.72,9,3.190512234
89,6,30,37,468,1.4,44.7,9,9.196182322
24,13,30,79,935,4.6,55.32,8,49.54732279
113,12,0,462,395,1.5,27.62,16,76.47257103
88,10,0,258,577,2.3,19.2,18,62.11500504
108,17,0,98,0,3.4,60.03,5,9.196586621
82,20,0,0,0,0.9,62.01,5,0
44,9,0,29,0,2.6,32.65,11,2.721259439
105,19,0,0,0,3.7,93.64,0,0
9,12,0,105,745,3.1,49.85,9,43.16575376
116,7,0,87,0,2.9,91.6,2,8.164585883
107,19,30,0,0,1.6,85.81,0,0
40,15,0,73,828,3.2,50.81,8,38.28656761
111,22,0,0,0,1.5,83.63,5,0
14,8,30,35,769,2.5,42.13,0,16.42337856
184,10,0,109,898,3.3,28.61,30,82.18363616
135,22,30,0,0,1.7,90.01,4,0
204,14,30,262,18,3,35.98,26,25.9884341
135,4,0,0,0,0.9,93.83,4,0
144,4,30,0,0,1,92.65,3,0
40,16,30,33,0,2.7,72.06,4,3.096843816
159,1,0,0,0,2,81.67,13,0
117,10,0,359,423,1.9,43.24,12,65.6848507
149,1,0,0,0,0.6,100,5,0
175,12,0,515,184,2,27.41,30,64.92131989
137,17,0,68,0,4.7,69.54,11,6.380884202
56,11,0,227,19,1.4,55.55,-3,22.43038222
181,21,0,0,0,1.9,85.8,17,0
66,16,30,79,501,1.8,59.89,6,20.36364657
90,14,30,320,308,3.9,30.14,16,49.44913489
86,5,0,0,0,1.9,75.3,4,0
39,6,0,0,0,3.2,60.33,0,0
179,23,30,0,0,1.2,82.57,15,0
93,10,30,102,1006,1.3,15.72,13,81.91749198
51,23,0,0,0,2,75.79,-10,0
123,21,30,0,0,2.5,100,7,0
63,6,0,0,0,3.5,61.46,-10,0
120,8,30,302,147,2.3,68.66,14,36.97037467
75,1,30,0,0,0.9,100,2,0
17,14,30,142,379,2.6,60.39,6,26.46335637
11,7,0,0,0,0.4,84.33,-4,0
77,14,0,157,7,3.2,58.44,7,15.20218658
87,5,30,0,0,1,69.93,1,0
76,15,30,198,40,2.1,67.88,11,20.45636406
185,9,30,318,548,0.2,39.63,27,71.02176299
165,23,30,0,0,3.6,100,13,0
176,18,30,61,186,1.5,69.59,19,8.726030168
126,13,30,271,18,2.4,49.8,14,26.83636334
152,22,0,0,0,1.7,67.91,13,0
171,8,30,319,271,0.8,23.74,28,47.0971375
150,23,0,0,0,1.3,87.97,13,0
202,7,0,56,779,3.4,53.43,20,33.49632825
172,17,0,75,765,2.9,30.97,26,39.02956169
148,16,30,209,323,4.2,69.86,12,34.90680637
61,18,0,0,0,0.9,79.65,-4,0
157,11,30,504,417,1.8,36.1,22,84.53649371
52,16,30,85,197,3.3,70.8,-10,12.10770667
151,18,0,57,548,1.6,67.8,19,17.45206034
120,6,0,68,209,0.8,93.45,8,9.759321156
21,20,0,0,0,3.8,48.02,-7,0
146,18,30,46,20,0.2,75.96,15,4.50395553
40,20,0,0,0,1.2,84.3,1,0
52,17,0,53,88,3.2,73.32,-11,6.100849471
188,12,0,271,18,2.2,68.1,18,27.11667138
158,9,30,89,944,0.7,33.46,22,80.2205351
135,22,0,0,0,1.6,83.84,5,0
4,22,30,0,0,1.3,81.73,1,0
102,10,30,95,993,2.5,19.43,16,83.60375557
134,23,30,0,0,0.6,90.35,5,0
23,14,30,173,88,4.9,61.85,3,19.42587016
145,8,0,272,265,1.8,53.28,14,40.34837845
122,22,30,0,0,0.5,100,8,0
188,16,30,35,0,2.2,86.45,14,3.284170339
88,17,30,40,553,1,46.22,12,12.19861513
184,4,0,0,0,2.9,88.53,14,0
145,2,30,0,0,1.4,100,4,0
207,21,30,0,0,2.4,48.2,17,0
16,12,0,53,1035,6,31.6,5,52.92729443
41,8,30,90,0,2.2,71.91,0,8.446308975
117,20,0,0,0,1.4,72.71,6,0
182,1,30,0,0,1.7,90.85,15,0
165,7,30,95,760,0.8,63.69,18,45.97636325
127,0,30,0,0,2.1,100,5,0
123,1,30,0,0,0.3,97.41,7,0
153,14,30,361,451,4.7,38.77,23,68.02251301
169,8,0,77,902,3.5,27.42,26,58.16905829
62,1,0,0,0,3.4,75.13,-9,0
184,14,30,109,1,1.3,32.91,28,10.32008989
193,18,30,22,0,1.6,80.45,18,2.064244881
140,0,30,0,0,1.5,100,2,0
163,9,0,91,909,1.8,38.1,24,72.61909836
115,2,0,0,0,0.2,100,4,0
181,16,30,149,5,1.2,53.03,24,14.26111492
175,15,30,308,68,1,31.53,28,33.39956364
187,16,0,37,0,4,79.34,16,3.471760894
179,5,30,40,403,2.5,83.48,18,9.382931275
149,11,0,111,959,2.5,36.03,20,94.0149045
81,15,30,87,851,5,26.13,14,48.13655382
65,9,0,80,914,4,42.32,7,46.63880696
196,4,0,0,0,2.3,84.58,12,0
206,22,30,0,0,1.4,73.64,16,0
120,14,30,25,0,2,67.71,14,2.345835956
84,20,30,0,0,1.6,85.31,3,0
68,11,30,109,1009,3.2,32.99,11,77.50897574
67,6,30,0,0,2.5,60.37,0,0
38,1,0,0,0,4.2,71.19,2,0
115,14,0,296,23,4.6,77.81,8,29.46564272
12,8,30,61,312,1.9,74.87,-1,10.98032234
56,18,30,0,0,3.5,76.31,-9,0
86,4,30,0,0,2,76.41,4,0
11,16,0,8,0,1.1,81.95,-1,0.750791271
154,7,0,79,773,2.8,41.32,17,38.65810178
183,11,0,118,916,2.7,47.6,26,90.91260884
174,17,0,8,0,0.8,44.4,24,0.750584996
5,1,30,0,0,2,76.77,1,0
151,10,0,293,665,0.5,33.39,25,81.24993265
113,5,30,20,0,1.2,68.96,5,1.876854413
92,10,30,142,985,2.6,31.41,5,83.89539224
201,18,0,87,25,1.5,73.22,19,8.819858449
168,21,0,0,0,2.1,80.54,16,0
8,10,30,182,84,0.9,61.18,2,20.27069599
30,1,0,0,0,1.2,79.72,-1,0
5,10,30,157,398,3.3,65.62,8,29.84100123
91,19,0,0,0,4.5,76.63,-1,0
159,0,30,0,0,2.1,83.62,13,0
198,14,30,153,9,2.5,42.12,23,15.01186494
35,4,30,0,0,2.3,66.2,0,0
205,13,0,94,958,3.3,22.39,31,91.56432316
35,22,30,0,0,3.4,71.14,2,0
187,9,0,298,33,4.2,49.51,21,30.2120424
102,17,0,67,678,5,32.63,14,25.5226952
124,5,0,0,0,0.5,100,7,0
52,0,0,0,0,2,73.08,-11,0
187,19,0,5,0,1.8,96.7,13,0.469172348
143,20,0,0,0,0.2,89.61,7,0
127,5,0,0,0,2.5,100,5,0
170,20,0,0,0,2.4,67.88,19,0
7,2,0,0,0,4.9,62.72,2,0
50,4,0,0,0,1.6,65.08,-1,0
33,8,30,89,216,3.3,61.51,4,13.04428153
205,12,0,90,972,3.2,22.43,30,94.09838706
174,3,30,0,0,2.7,66.49,16,0
120,11,0,142,8,3.1,53.52,17,14.07455162
95,8,0,81,854,3.8,23.52,14,43.25721503
166,1,30,0,0,3.4,100,13,0
77,14,30,144,4,3,62.64,7,13.79457671
53,6,0,0,0,2.1,69.21,-12,0
58,0,30,0,0,1.6,77.82,-11,0
31,17,30,0,0,0.5,67.87,-5,0
160,18,30,4,0,1.3,84.38,16,0.375325502
52,5,30,0,0,2.5,72.26,-11,0
58,23,30,0,0,1.5,87.07,-8,0
21,2,0,0,0,1.9,77.84,-11,0
110,0,0,0,0,2.6,76.29,-1,0
101,23,30,0,0,1.2,54.73,0,0
36,19,0,0,0,3.7,65.95,4,0
94,19,30,0,0,1.2,49.65,6,0
148,8,30,118,836,2.2,59.27,13,64.08894275
136,10,30,447,419,2.9,42.77,14,76.84958593
84,2,30,0,0,2.1,67.84,-3,0
172,7,0,107,637,1.7,42.83,21,35.65396308
3,2,0,0,0,2.2,72.62,-13,0
5,22,30,0,0,1.5,88.34,0,0
162,12,0,485,463,2,52.68,20,87.2593425
201,1,30,0,0,2.1,90.49,12,0
7,13,30,65,945,2.3,62.87,7,43.82358723
111,19,30,0,0,1.3,81.9,7,0
207,4,30,0,0,2.4,65.37,15,0
175,5,0,21,215,2.7,65.8,16,3.190266767
196,22,30,0,0,1.5,73.62,15,0
98,10,30,195,12,4.3,41.11,8,19.23712343
151,11,30,495,274,0.6,31.52,26,70.83490162
141,1,0,0,0,2.2,100,3,0
92,13,30,149,973,2.7,26.47,8,84.6433431
155,3,0,0,0,0.8,100,11,0
4,22,0,0,0,1.3,81.7,2,0
160,14,30,52,0,1.3,58.71,21,4.878963369
199,16,30,112,0,1.1,68.62,20,10.508652
53,9,0,174,198,1.9,67.55,-5,23.65096466
148,9,30,343,36,2.3,53.69,14,34.90603903
177,20,0,0,0,0.9,67.98,19,0
200,1,0,0,0,1.6,72.36,13,0
114,23,30,0,0,1.1,97.67,4,0
200,6,30,79,503,1.7,48.55,18,21.48691262
64,5,30,0,0,3.1,66.09,-4,0
61,15,30,146,9,0.7,59.06,0,14.07718163
43,19,0,0,0,0.8,59.67,4,0
13,4,0,0,0,1.2,92.13,-8,0
141,22,30,0,0,1,100,6,0
51,22,30,0,0,2.2,79.13,-10,0
55,12,30,332,115,5.3,68.09,2,38.1952466
176,23,0,0,0,1.3,90.02,14,0
175,12,30,429,40,2,27.4,30,43.90632617
193,1,0,0,0,1.8,67.77,17,0
87,17,30,39,575,0.9,40.95,11,12.19874921
80,17,0,46,0,1,55.93,12,4.316433046
58,16,30,96,213,2.1,77.07,-5,13.89024909
172,6,0,51,588,3.7,48,17,18.2969171
204,11,30,471,82,1.2,32.49,26,51.41394184
154,17,0,50,0,2.7,29.65,23,4.691207794
179,5,0,20,187,2.2,88.96,17,2.814910324
176,13,30,446,178,4.4,46.81,25,57.13765471
36,3,30,0,0,3,63.19,0,0
154,2,30,0,0,2.1,90.5,8,0
88,15,30,77,900,2.9,19.88,18,51.5122927
172,16,0,87,856,2.2,27.32,28,57.51104639
51,13,30,169,8,2.3,56.75,0,16.32953069
208,0,0,0,0,2.2,51.85,15,0
77,8,30,106,0,2.9,74.28,5,9.947328386
