ID,company,model,year,transmission,mileage,fueltype,tax,mpg,engineSize,price
29422,0, X3,2015,0,34835,0,200,47.1,3,21000
29423,0, 2 Series,2018,3,42912,4,150,47.9,2,20952
29424,2, Fiesta,2016,1,27267,4,125,54.3,1.2,7995
29425,3, Q3,2016,3,30647,0,145,51.4,2,18620
29426,2, Fiesta,2018,1,16658,4,145,65.7,1,10998
29427,2, B-MAX,2013,1,51882,4,145,47.1,1.4,5489
29428,2, Focus,2016,1,37867,4,20,61.4,1,8995
29429,3, A5,2018,3,34733,4,145,50.4,2,24475
29430,2, Edge,2017,0,31000,0,145,48.7,2,19499
29431,3, A6,2016,3,26157,0,125,56.5,3,19998
29432,0, X1,2016,0,46968,0,125,57.6,2,17000
29433,1, I10,2016,0,2900,4,135,47.9,1.2,9350
29434,2, Fiesta,2015,1,16083,4,0,65.7,1,8400
29435,2, Kuga,2019,1,7980,4,145,39.2,1.5,21595
29436,2, Kuga,2018,1,13032,0,145,47.9,2,18600
29437,3, A6,2013,1,69550,0,125,57.6,2,10299
29438,3, A6,2013,3,59811,0,150,56.5,2,12998
29439,0, 4 Series,2019,3,7217,0,145,47.9,3,31480
29440,0, 5 Series,2014,0,56000,0,145,53.3,3,14695
29441,3, Q2,2018,1,21941,0,145,64.2,1.6,17498
29442,2, Focus,2019,1,11116,4,145,58.9,1,17000
29443,2, Fiesta,2016,1,28105,4,0,65.7,1,8995
29444,3, A1,2013,1,76269,0,0,74.3,1.6,7000
29445,0, X3,2017,0,36818,0,145,54.3,2,20600
29446,3, A4,2016,0,99740,0,0,72.4,2,9795
29447,0, 1 Series,2016,1,47325,0,0,83.1,1.5,9899
29448,2, Fiesta,2018,1,18060,4,145,56.5,1,11200
29449,3, Q5,2013,0,50111,0,200,47.1,2,13999
29450,2, C-MAX,2017,3,17454,0,20,64.2,1.5,11895
29451,0, 1 Series,2017,0,57414,0,145,68.9,1.5,15400
29452,1, Kona,2018,1,16500,4,145,52.3,1,16995
29453,2, Focus,2017,1,16000,0,145,74.3,1.5,10250
29454,1, Tucson,2019,3,15630,4,145,36.2,1.6,18100
29455,3, Q3,2019,0,4432,4,145,30.7,2,37888
29456,4, Yaris,2015,0,8370,4,30,55,1.3,10360
29457,0, 4 Series,2017,0,21000,0,145,53.3,3,20490
29458,2, EcoSport,2017,3,40918,4,160,44.8,1.5,10200
29459,3, A3,2019,3,2085,4,145,38.2,2,26990
29460,2, Ka+,2020,1,2000,4,145,43.5,0,11999
29461,0, 5 Series,2016,0,65251,0,125,60.1,2,13795
29462,4, Yaris,2017,1,14150,4,145,56.5,1.5,11300
29463,3, A3,2017,1,27155,4,150,60.1,1,13498
29464,2, Ka+,2017,1,22499,4,145,57.7,1.2,7750
29465,3, A4,2018,0,22414,4,145,36.7,3,26891
29466,1, Tucson,2019,1,4661,4,145,34.9,1.6,20995
29467,0, 1 Series,2019,0,9964,0,145,78.5,1.5,16450
29468,2, Focus,2018,3,9305,4,150,51.4,1,13300
29469,0, X4,2015,0,31723,0,200,47.9,3,23500
29470,3, A5,2019,3,270,4,145,40.4,2,26498
29471,3, Q5,2018,3,21248,0,145,55.4,2,26945
29472,2, Focus,2015,1,41000,0,0,74.3,1.5,8750
29473,3, A3,2015,0,60438,0,30,62.8,2,11299
29474,4, RAV4,2013,1,70400,0,160,49.6,2.2,8990
29475,0, 5 Series,2019,3,11432,0,145,51.4,3,32250
29476,1, I800,2018,1,33389,0,145,31.7,2.5,15838
29477,2, Mondeo,2020,0,2213,2,135,47.9,2,24979
29478,3, A4,2017,0,31209,0,145,70.6,2,16321
29479,2, Kuga,2017,0,46210,0,145,54.3,2,15995
29480,0, 3 Series,2013,1,68991,0,125,58.9,2,11511
29481,2, Fiesta,2015,1,19110,4,125,54.3,1.2,7799
29482,3, A4,2020,3,3222,0,145,44.1,2,36400
29483,0, 1 Series,2015,1,50127,0,125,57.6,2,11499
29484,0, 1 Series,2016,1,21236,4,260,36.2,3,18298
29485,3, Q3,2015,3,49050,0,160,50.4,2,16490
29486,4, Verso,2017,1,45000,4,150,41.5,1.6,10650
29487,0, 1 Series,2018,3,7901,0,145,47.9,2,22072
29488,3, Q5,2019,3,10,4,145,33.2,2,31998
29489,3, A6,2019,3,2811,0,145,47.9,2,31985
29490,3, A3,2017,1,16850,0,0,74.3,1.6,13399
29491,4, Aygo,2017,1,27174,4,150,68.9,1,7000
29492,3, A5,2019,0,8955,0,145,44.1,2,30950
29493,2, EcoSport,2015,1,31779,4,160,44.8,1.5,7490
29494,4, Aygo,2016,1,15630,4,0,69,1,6500
29495,2, Focus,2019,1,6837,4,150,60.1,1,16997
29496,2, Focus,2018,1,39448,0,150,74.3,1.5,13000
29497,0, 1 Series,2017,3,6200,4,145,55.5,1.5,15495
29498,2, Focus,2017,1,28434,0,145,74.3,1.5,10998
29499,3, Q5,2020,3,2000,0,145,34.5,3,48995
29500,0, 3 Series,2020,3,11,0,145,47.9,3,35995
29501,3, A6,2015,3,70228,0,145,54.3,3,18990
29502,2, Kuga,2019,1,14782,4,145,35.3,1.5,18990
29503,3, Q3,2017,3,22796,4,150,42.2,2,22945
29504,4, RAV4,2016,0,25632,2,20,55.4,2.5,22990
29505,2, Fiesta,2019,1,50,4,145,58.9,1,12000
29506,4, Aygo,2019,1,10250,4,145,56.5,1,9500
29507,4, Yaris,2017,0,20906,2,0,86,1.5,12395
29508,2, B-MAX,2017,1,32442,4,145,55.4,1,9495
29509,4, RAV4,2017,0,36826,4,200,43.5,2,17995
29510,3, A3,2019,0,14476,4,150,42.2,1.5,20480
29511,4, Aygo,2018,1,13683,4,145,69,1,7700
29512,3, A3,2017,1,15004,4,145,55.4,1.5,16000
29513,3, Q3,2019,0,3517,0,145,47.1,2,28599
29514,2, Fiesta,2018,1,30311,4,145,56.5,1,9990
29515,2, Fiesta,2018,1,11602,4,145,64.2,1.1,8950
29516,2, Focus,2011,1,69000,0,20,67.3,1.6,4995
29517,4, Yaris,2018,1,10564,4,145,58.9,1.5,10310
29518,2, Focus,2017,1,13711,4,20,60.1,1,11995
29519,0, 5 Series,2018,3,21756,0,150,60.1,2,24998
29520,3, A5,2019,0,8065,0,145,50.4,2,27990
29521,2, Kuga,2017,0,15000,4,240,38.2,1.5,18980
29522,4, RAV4,2019,0,9650,2,135,51.1,2.5,29399
29523,1, I10,2017,1,13719,4,30,57.7,1.2,7390
29524,2, Fiesta,2017,1,27000,4,150,47.9,1.6,12950
29525,0, 2 Series,2019,1,10,4,145,42.8,1.5,22995
29526,0, 3 Series,2017,1,27890,0,145,57.6,2,14999
29527,3, A1,2020,3,1694,4,145,44.8,1,22990
29528,2, Fiesta,2018,1,35955,4,145,65.7,1,9590
29529,0, 2 Series,2018,0,20682,2,140,135.5,1.5,19250
29530,0, 3 Series,2017,0,22170,0,145,60.1,2,17880
29531,3, A3,2018,1,6350,4,150,55.4,1.5,17650
29532,4, Aygo,2017,1,32589,4,145,68.9,1,7395
29533,4, Yaris,2016,1,15015,4,30,58,1.3,9700
29534,0, X5,2019,0,6650,0,145,37.7,3,46756
29535,2, Fiesta,2016,1,17897,4,0,65.7,1,9617
29536,4, Avensis,2018,1,25883,0,145,67.3,1.6,12000
29537,4, Yaris,2017,1,10000,4,145,56.5,1.5,11650
29538,2, Focus,2017,1,8600,4,145,57.7,1,12199
29539,3, Q3,2016,1,46491,0,30,61.4,2,13890
29540,0, X1,2016,3,25401,0,125,57.6,2,18148
29541,2, Kuga,2014,1,39222,0,145,53.3,2,10191
29542,0, 4 Series,2017,0,61355,0,160,51.4,3,17000
29543,2, KA,2013,1,17427,4,30,57.7,1.2,5300
29544,2, Ka+,2017,1,23065,4,145,57.7,1.2,7495
29545,3, TT,2017,1,14999,4,150,47.1,1.8,18000
29546,3, Q5,2017,0,22040,0,150,55.4,2,27000
29547,2, Galaxy,2016,1,36136,0,125,56.5,2,14999
29548,4, Aygo,2017,1,8932,4,145,69,1,6995
29549,3, A8,2019,0,3000,0,145,40.4,3,47990
29550,0, 3 Series,2017,0,41162,3,135,148.7,2,15200
29551,2, Fiesta,2013,1,48962,4,0,65.7,1,7000
29552,3, Q5,2010,0,54800,4,300,33.2,2,11995
29553,2, Fiesta,2019,1,8156,4,145,58.9,1,13998
29554,2, B-MAX,2017,1,12500,4,145,57.7,1,11995
29555,2, C-MAX,2016,1,12128,0,20,68.9,1.5,11199
29556,3, A1,2015,1,21438,4,125,52.3,1.4,10598
29557,0, X5,2019,0,15753,4,145,27.2,3,43500
29558,3, Q5,2016,0,64685,0,240,42.8,3,24430
29559,4, Aygo,2018,1,7746,4,145,56.5,1,8980
29560,2, Ka+,2017,1,11630,4,145,57.7,1.2,7990
29561,3, R8,2019,0,100,4,145,24.1,5.2,125000
29562,3, Q2,2019,3,6000,4,145,42.2,1.5,28541
29563,2, Kuga,2017,3,29084,0,145,54.3,2,17345
29564,2, Focus,2018,1,10604,4,145,60.1,1,11677
29565,1, I10,2017,1,30233,4,145,60.1,1,7259
29566,2, EcoSport,2019,1,3947,4,145,51.4,1,16400
29567,4, Auris,2013,1,55707,0,20,67.3,1.4,6095
29568,1, I10,2017,1,5473,4,145,60.1,1,7990
29569,0, X3,2016,3,35621,0,145,54.3,2,21948
29570,2, Kuga,2015,1,24365,0,125,60.1,2,10499
29571,0, 1 Series,2014,1,61500,0,30,62.8,2,10998
29572,4, Yaris,2017,1,35655,4,30,58,1.3,7998
29573,1, Tucson,2016,1,46601,0,30,61.7,1.7,11823
29574,3, Q5,2019,3,5000,0,145,36.2,2,46999
29575,2, EcoSport,2018,1,17123,4,145,54.3,1,12991
29576,2, Fiesta,2015,1,25550,4,0,65.7,1,8222
29577,1, I20,2016,1,30562,4,20,62.8,1,7989
29578,1, Tucson,2018,1,7573,4,145,44.8,1.6,13950
29579,0, X3,2016,0,70232,0,200,47.9,3,16900
29580,0, 4 Series,2018,0,9629,4,145,45.6,2,20499
29581,1, Kona,2019,1,14587,4,145,44.1,1,15000
29582,0, 6 Series,2017,0,14400,0,160,51.4,3,22449
29583,2, Fiesta,2018,1,13233,4,150,65.7,1,10099
29584,2, Fiesta,2015,1,30799,4,0,65.7,1,7320
29585,0, X5,2013,0,51500,0,200,45.6,3,21212
29586,0, 4 Series,2019,0,3250,4,145,48.7,2,25500
29587,4, Yaris,2017,1,10260,4,150,65.7,1,9995
29588,3, TT,2016,1,22883,4,160,46.3,1.8,15763
29589,2, Fiesta,2014,1,25259,4,0,65.7,1,7930
29590,4, Yaris,2017,0,28290,2,0,86,1.5,12222
29591,1, Ioniq,2018,0,22508,2,135,78.5,1.6,13998
29592,2, Fiesta,2015,1,21747,4,125,54.3,1.2,7497
29593,3, RS4,2013,3,28359,4,565,26.4,4.2,26995
29594,2, Focus,2016,1,30341,0,20,67.3,2,14999
29595,1, Tucson,2019,3,16375,4,145,36.2,1.6,18495
29596,3, A1,2012,1,25000,0,0,74.3,1.6,8288
29597,2, Fiesta,2013,1,34583,4,30,54.3,1.2,6000
29598,0, 3 Series,2017,0,52716,0,145,70.6,2,13499
29599,3, A3,2017,1,18713,4,145,60.1,1,13999
29600,0, M4,2015,1,27489,4,325,31,3,27590
29601,3, A1,2016,3,12445,4,20,64.2,1,12900
29602,2, Fiesta,2019,1,8000,4,145,40.3,1.5,22495
29603,3, A5,2019,0,100,4,145,53.3,1.4,25000
29604,2, S-MAX,2017,1,32942,0,125,56.5,2,17199
29605,3, A4,2014,3,38851,0,125,57.6,2,14995
29606,1, Tucson,2016,0,20645,0,205,47.1,2,14999
29607,3, A1,2019,3,3733,4,145,40.9,2,23165
29608,3, A4,2019,0,4396,0,150,44.8,2,26000
29609,2, EcoSport,2017,1,60190,4,160,44.8,1.5,8489
29610,2, Fiesta,2017,1,18904,4,145,54.3,1.2,8498
29611,0, 2 Series,2019,0,9434,0,145,48.7,2,21975
29612,0, X2,2020,0,2500,4,145,34,2,37995
29613,3, A3,2015,3,32600,4,205,40.9,2,20900
29614,4, Corolla,2019,0,10353,2,135,85.6,1.8,21249
29615,3, TT,2016,1,23814,0,30,62.8,2,16995
29616,0, X1,2017,0,26573,0,150,65.7,2,15900
29617,2, EcoSport,2019,1,9644,4,150,53.3,1,13995
29618,3, A3,2018,1,6321,4,145,50.4,2,18990
29619,3, A6,2015,0,57816,0,125,57.6,2,14590
29620,2, Fiesta,2019,1,1891,4,145,58.9,1,16040
29621,2, C-MAX,2016,1,47835,0,20,68.9,1.5,8498
29622,3, Q5,2012,1,40316,0,200,43.5,2,13590
29623,3, Q2,2019,1,1886,4,145,40.9,1.5,23888
29624,2, Mustang,2017,0,7546,4,145,23.5,5,48999
29625,2, Focus,2019,1,4975,4,145,58.9,1,14999
29626,0, 3 Series,2020,1,4,0,145,54.3,2,25999
29627,4, Auris,2016,0,26157,2,0,78.5,1.8,13494
29628,2, Focus,2017,1,24399,4,145,41.5,2,16958
29629,3, A3,2018,3,9101,4,145,44.1,2,27292
29630,0, 4 Series,2019,3,13,4,145,45.6,2,24275
29631,2, Focus,2019,0,4233,0,145,74.3,1.5,17850
29632,2, Focus,2017,1,26592,4,200,41.5,2,16999
29633,4, RAV4,2017,1,17000,0,125,60.1,2,16711
29634,1, I10,2016,1,21611,4,30,57.6,1.2,6490
29635,4, Yaris,2017,0,18613,2,0,86,1.5,11790
29636,2, Focus,2018,1,19653,4,145,41.5,2,17989
29637,2, Focus,2019,0,5998,0,145,64.2,2,21925
29638,2, Fiesta,2017,1,7993,4,150,62.8,1,13491
29639,0, 2 Series,2019,3,2504,0,145,68.9,2,22395
29640,2, Fiesta,2017,1,15378,4,0,65.7,1,9000
29641,1, I10,2018,3,9963,4,150,47.9,1.2,9499
29642,0, 1 Series,2016,1,27848,4,125,53.3,1.5,11500
29643,2, Focus,2015,1,44670,4,20,60.1,1,7150
29644,4, Verso,2017,3,19432,4,150,43.5,1.8,16781
29645,2, Puma,2020,1,10,4,145,50.4,1,21495
29646,4, Aygo,2019,3,7631,4,145,55.4,1,10200
29647,0, 1 Series,2016,1,98210,0,30,65.7,2,8795
29648,2, Fiesta,2018,1,10266,4,145,55.4,1.1,10795
29649,4, Auris,2017,1,16169,4,145,58.9,1.2,10990
29650,2, Fiesta,2018,1,22350,4,145,62.8,1,12200
29651,3, A3,2019,0,11687,4,145,42.2,1.5,21900
29652,0, X3,2016,3,46389,0,145,54.3,2,22980
29653,3, S8,2017,0,22579,4,555,28.2,4,44991
29654,1, Tucson,2019,1,223,4,145,34.9,1.6,21490
29655,0, 3 Series,2019,0,4869,0,145,50.4,2,31980
29656,0, 3 Series,2018,3,12030,0,145,64.2,2,19900
29657,0, 5 Series,2014,0,67068,0,125,57.6,2,11200
29658,2, Focus,2017,1,22000,0,0,74.3,1.5,10000
29659,0, X2,2018,3,15093,0,145,58.9,2,23750
29660,2, Fiesta,2016,1,32000,4,20,62.8,1,6995
29661,1, I20,2018,1,5000,4,145,46.3,1.2,9695
29662,3, A7,2019,0,15302,0,145,47.1,2,31720
29663,2, B-MAX,2018,1,17660,4,145,57.7,1,10900
29664,3, A6,2016,3,47750,0,165,52.3,3,24490
29665,0, 5 Series,2019,3,3000,0,145,56.5,3,33900
29666,2, B-MAX,2014,3,34732,4,160,44.1,1.6,7000
29667,2, Fiesta,2018,1,16901,4,145,65.7,1,10699
29668,2, Kuga,2017,1,18075,0,145,54.3,2,17698
29669,2, Fiesta,2019,1,15822,4,145,58.9,1,13498
29670,2, Focus,2019,1,8400,4,145,60.1,1,18990
29671,3, Q5,2019,3,5065,0,145,38.2,2,36995
29672,3, RS5,2019,0,2000,4,145,30.1,2.9,53990
29673,0, 2 Series,2020,3,7,4,150,50.4,1.5,21875
29674,0, 3 Series,2017,0,54590,4,150,47.9,2,15500
29675,2, Focus,2018,1,30370,4,145,58.9,1,10491
29676,3, Q3,2016,0,44900,0,160,50.4,2,18799
29677,2, Fiesta,2015,1,33400,4,0,65.7,1,6600
29678,2, Focus,2016,1,31221,4,20,61.4,1,8398
29679,0, X4,2019,0,9921,0,145,42.8,2,38150
29680,2, Kuga,2017,1,41100,0,125,60.1,2,15000
29681,0, X3,2016,3,15989,0,145,54.3,2,21000
29682,2, Focus,2019,1,4000,4,145,60.1,1,18999
29683,3, Q3,2016,1,19122,0,145,52.3,2,19291
29684,3, Q5,2019,3,85,4,145,32.1,2,34998
29685,1, IX20,2019,1,3850,4,145,37.2,1.6,12490
29686,3, A3,2016,3,60270,4,160,44.1,2,20990
29687,1, Tucson,2017,3,36425,0,145,57.6,1.7,14295
29688,1, Tucson,2019,1,8045,2,145,51.4,1.6,20990
29689,2, Focus,2018,1,10738,4,145,61.4,1,11495
29690,0, 6 Series,2017,3,23451,0,200,49.6,3,22991
29691,2, Fiesta,2017,1,18850,4,145,65.7,1,9312
29692,4, Aygo,2017,1,26912,4,0,69,1,7800
29693,3, Q3,2019,0,6000,0,145,48.7,2,28990
29694,1, I10,2019,1,11005,4,150,57.6,1.2,9250
29695,3, Q3,2017,0,8646,4,150,47.9,1.4,19499
29696,3, Q5,2018,3,17936,4,145,40.4,2,31962
29697,0, 1 Series,2016,1,32268,4,125,52.3,1.5,12200
29698,2, Focus,2017,1,22093,0,145,67.3,2,17197
29699,3, A4,2020,3,1000,0,145,39.8,3,44000
29700,2, Fiesta,2016,1,22892,4,0,65.7,1,9790
29701,0, X1,2019,3,8785,0,145,50.4,2,26490
29702,4, RAV4,2018,0,23165,4,145,43.5,2,19990
29703,1, Tucson,2016,1,21384,4,160,44.8,1.6,12495
29704,2, Focus,2017,1,9865,4,145,60.1,1,12247
29705,4, Yaris,2019,1,1769,4,145,47.9,1.5,11990
29706,0, 3 Series,2019,1,1122,0,145,60.1,2,22990
29707,2, Focus,2011,1,63000,0,20,67.3,1.6,5450
29708,0, X1,2014,3,68647,0,160,52.3,2,9998
29709,0, 7 Series,2015,0,65397,0,160,49.6,3,17950
29710,3, A1,2019,1,3632,4,145,47.9,1,19751
29711,3, A5,2017,3,25105,4,165,45.6,2,24400
29712,1, I10,2018,1,8083,4,145,60.1,1,8000
29713,0, 1 Series,2012,1,98000,0,125,58.9,2,5995
29714,0, 1 Series,2016,1,29246,4,125,53.3,1.5,10000
29715,0, 2 Series,2016,1,24169,4,125,50.4,1.5,13899
29716,2, Kuga,2018,3,11009,0,145,58.9,1.5,16899
29717,2, Kuga,2015,1,53362,0,125,60.1,2,10720
29718,1, I800,2018,0,35845,0,145,33.6,2.5,14500
29719,2, Fiesta,2018,1,8786,0,145,88.3,1.5,12000
29720,2, Focus,2017,1,15375,4,145,57.7,1,11768
29721,1, I30,2019,1,15,4,150,34,2,23997
29722,1, I10,2018,1,3200,4,145,60.1,1,7995
29723,2, C-MAX,2017,1,19534,0,20,68.9,1.5,10498
29724,0, 2 Series,2018,3,13174,0,145,49.6,2,18000
29725,2, Fiesta,2017,1,8719,4,125,54.3,1.2,8795
29726,1, I30,2015,1,20662,4,145,48.7,1.4,8498
29727,2, KA,2013,1,51000,4,30,57.7,1.2,4490
29728,0, 3 Series,2015,0,47404,4,160,45.6,2,12500
29729,4, RAV4,2019,0,7017,2,135,49.6,2.5,32995
29730,1, I10,2017,1,12115,4,150,60.1,1,7390
29731,1, I20,2017,1,46297,4,150,55.4,1.2,8099
29732,2, C-MAX,2017,1,21295,4,160,44.1,1.6,10060
29733,2, Fiesta,2018,1,33144,4,145,62.8,1,12810
29734,2, Fiesta,2019,1,6241,4,145,56.5,1,13500
29735,2, Fiesta,2014,1,36677,4,30,54.3,1.2,6491
29736,2, Fiesta,2019,1,3398,4,145,58.9,1,14400
29737,2, Fiesta,2016,1,18103,4,20,62.8,1,9495
29738,0, 4 Series,2016,0,32837,0,30,65.7,2,17300
29739,0, 3 Series,2016,3,41345,0,150,56.5,3,16500
29740,0, 1 Series,2014,0,71700,0,125,60.1,2,11000
29741,0, 3 Series,2016,3,45252,0,30,65.7,2,13890
29742,2, Fiesta,2017,1,13450,4,125,54.3,1.2,7672
29743,2, S-MAX,2019,1,10550,0,145,56.5,2,23995
29744,0, 3 Series,2018,0,28438,0,145,62.8,2,18157
29745,1, I30,2018,1,33762,4,150,56.5,1,11000
29746,3, Q5,2019,0,1000,0,145,38.2,2,34000
29747,0, X6,2019,0,4509,0,145,34.9,3,59991
29748,4, Yaris,2017,1,15027,4,30,58,1.3,9500
29749,2, Kuga,2017,1,27646,0,30,64.2,1.5,12170
29750,2, Focus,2018,1,8973,4,145,41.5,2,19400
29751,0, 1 Series,2016,1,35898,0,0,83.1,1.5,10999
29752,1, Tucson,2016,1,37993,0,30,61.7,0,11300
29753,2, EcoSport,2018,1,10708,4,145,54.3,1,15490
29754,2, Fiesta,2018,1,10970,4,145,58.9,1,10998
29755,1, I20,2018,1,32743,4,145,58.9,1.2,7899
29756,2, C-MAX,2017,1,14251,0,20,68.9,1.5,10500
29757,2, Fiesta,2019,1,4500,0,145,88.3,1.5,13199
29758,2, Fiesta,2017,1,19469,4,145,65.7,1,10095
29759,2, Fiesta,2018,1,12039,4,145,65.7,1,11291
29760,4, Yaris,2015,1,44277,4,30,58,1.3,6195
29761,0, 1 Series,2019,3,5379,4,145,39.8,3,25490
29762,4, Yaris,2016,1,14875,4,30,55,1.3,8680
29763,0, X1,2017,3,22000,0,145,65.7,2,16995
29764,4, Auris,2016,0,33126,2,0,78.5,1.8,11998
29765,2, B-MAX,2015,1,23266,0,0,74.4,1.5,8499
29766,2, Focus,2019,1,10700,4,150,60.1,1,15300
29767,3, A8,2020,0,250,0,145,39.2,3,78990
29768,1, Santa Fe,2019,3,3200,0,145,39.8,2.2,30995
29769,3, Q2,2019,3,6042,4,145,42.2,1.5,24990
29770,4, Yaris,2019,1,9,4,145,47.1,1.5,12690
29771,3, Q2,2019,0,2000,4,145,33.2,2,28000
29772,3, Q5,2019,0,1200,4,145,32.1,2,38991
29773,4, Verso,2017,1,13918,4,200,41.5,1.6,14495
29774,3, A3,2016,3,48200,4,30,56.5,1.4,17990
29775,2, Kuga,2017,3,52423,0,150,54.3,2,15191
29776,0, 2 Series,2017,0,23200,0,145,68.9,2,15750
29777,0, 3 Series,2013,1,74449,4,200,41.5,2,9995
29778,3, A1,2016,1,29606,4,0,67.3,1,11400
29779,3, Q5,2019,3,6756,0,145,38.2,2,34026
29780,1, Tucson,2018,1,19495,0,145,61.7,1.7,14291
29781,2, Focus,2018,1,21568,4,150,60.1,1,11700
29782,2, Focus,2014,1,38792,4,145,47.9,1.6,6670
29783,3, TT,2017,3,11621,4,150,42.8,2,24995
29784,3, A3,2016,3,43296,4,200,40.4,2,22950
29785,3, A4,2019,3,18668,4,150,40.9,2,17998
29786,2, Focus,2018,1,51198,0,145,74.3,1.5,9980
29787,4, GT86,2019,3,913,4,145,32.8,2,23998
29788,1, I10,2019,1,5223,4,145,57.6,1.2,9985
29789,3, A3,2015,1,103370,4,20,60.1,1.4,10000
29790,0, 3 Series,2019,0,7935,0,145,48.7,2,29488
29791,4, Aygo,2017,1,15896,4,150,68.9,1,7795
29792,3, Q3,2015,3,12657,4,150,47.9,1.4,15698
29793,2, Fiesta,2019,1,6882,4,145,64.2,1.1,10995
29794,3, A3,2020,0,8000,4,145,41.5,1.5,28000
29795,0, 3 Series,2019,3,22095,0,145,52.3,2,25350
29796,0, 3 Series,2019,0,9991,0,150,43.5,3,40000
29797,0, 3 Series,2019,3,3811,0,145,52.3,2,28990
29798,2, Fiesta,2016,1,60964,0,0,88.3,1.5,6998
29799,0, 1 Series,2019,1,11211,0,150,70.6,1.5,17498
29800,3, A5,2014,0,88000,0,125,58.9,2,9990
29801,2, Focus,2015,1,33203,0,0,74.3,1.5,8270
29802,2, Focus,2016,1,23325,4,20,61.4,1,9999
29803,3, A3,2017,1,43990,4,20,60.1,1,14000
29804,2, Edge,2019,0,21457,0,145,37.2,2,30000
29805,3, Q3,2017,0,14059,4,150,40.4,2,24790
29806,2, Galaxy,2017,1,29850,0,125,56.5,2,19499
29807,3, Q5,2018,3,23657,4,145,40.4,2,29691
29808,3, A3,2019,3,355,4,150,34.9,2,29490
29809,3, A6,2016,0,29987,0,125,58.9,2,20999
29810,3, Q3,2015,0,30075,0,160,51.4,2,16200
29811,2, Fiesta,2017,1,23693,4,145,65.7,1,8500
29812,2, Kuga,2018,1,24451,0,145,54.3,2,17325
29813,1, Kona,2018,1,9884,4,145,44.1,1,13500
29814,2, Focus,2018,1,6367,4,145,58.9,1,15250
29815,1, Tucson,2016,1,35224,0,30,61.7,1.7,11998
29816,0, X1,2018,1,7252,4,145,51.4,1.5,21995
29817,0, 2 Series,2019,1,123,4,145,52.3,1.5,22646
29818,0, 4 Series,2019,3,6370,0,145,65.7,2,25400
29819,4, GT86,2017,1,26919,4,260,36.2,2,15998
29820,2, Kuga,2018,0,6170,4,150,38.2,1.5,15800
29821,2, Fiesta,2015,1,19784,4,125,54.3,1.2,6800
29822,3, A4,2017,3,29653,0,145,62.8,2,19995
29823,2, Focus,2019,1,10269,0,145,80.7,1.5,16995
29824,2, EcoSport,2019,1,5741,4,150,51.4,1,16195
29825,3, A3,2019,3,7454,4,145,41.5,1.5,23990
29826,4, Aygo,2017,3,11879,4,145,67,1,8495
29827,2, Fiesta,2017,1,24293,4,125,54.3,1.2,7860
29828,2, Fiesta,2018,1,39341,0,145,88.3,1.5,10999
29829,3, A4,2017,1,13122,4,145,52.3,1.4,16498
29830,1, Santa Fe,2013,3,59701,0,265,41.5,2.2,11498
29831,2, C-MAX,2019,3,734,4,145,36.7,1.5,16950
29832,1, Ioniq,2018,0,13286,2,135,78.5,1.6,15990
29833,2, Focus,2017,1,24421,0,145,67.3,2,15612
29834,3, A1,2019,1,3863,4,145,47.9,1,20444
29835,2, Focus,2017,1,29475,0,0,74.3,1.5,10620
29836,3, A6,2016,3,76968,0,30,61.4,2,14990
29837,0, X3,2019,3,26,4,145,24.8,3,56000
29838,3, Q3,2019,1,500,4,145,39.8,1.5,27990
29839,3, Q3,2017,1,15968,4,150,49.6,1.4,17995
29840,0, 3 Series,2019,3,15114,0,150,49.6,3,32000
29841,3, A4,2016,3,44531,0,125,58.9,3,18900
29842,0, 1 Series,2015,1,48000,4,125,50.4,1.6,8490
29843,2, Fiesta,2018,1,46240,4,145,56.5,1,9990
29844,2, Grand Tourneo Connect,2017,1,17442,0,30,64.2,1.5,12298
29845,2, Kuga,2015,0,31916,4,235,38.2,1.5,12998
29846,1, Tucson,2017,1,49174,4,145,44.8,1.6,11695
29847,1, Tucson,2017,1,26685,0,30,61.7,1.7,13000
29848,2, Focus,2015,1,43919,4,20,61.4,1,7600
29849,2, Focus,2016,1,13036,4,200,41.5,2,15500
29850,2, Fiesta,2017,0,19133,4,145,57.7,1,11000
29851,2, Fiesta,2018,1,7653,4,145,58.9,1,14500
29852,3, Q3,2016,1,46553,0,30,61.4,2,13849
29853,0, 4 Series,2019,3,1652,4,145,45.6,2,26490
29854,4, C-HR,2018,0,12365,2,140,74.3,1.8,22999
29855,2, Focus,2017,3,12739,4,125,51.4,1,11950
29856,2, Kuga,2014,1,48480,0,145,54.3,2,10499
29857,4, Yaris,2017,0,30987,2,135,86,1.5,11698
29858,2, C-MAX,2018,1,12500,0,145,58.9,1.5,12495
29859,0, 2 Series,2016,0,11576,0,30,64.2,2,13999
29860,2, EcoSport,2019,1,3097,4,145,51.4,1,17195
29861,3, Q3,2018,1,12245,4,150,49.6,1.4,20745
29862,0, X7,2019,3,4900,0,145,33.6,3,67000
29863,0, X5,2019,3,10,0,150,37.7,3,52990
29864,2, Fiesta,2019,1,4570,4,145,48.7,1.1,13140
29865,2, Focus,2017,1,20613,4,145,60.1,1,9999
29866,2, Fiesta,2016,1,22083,4,20,62.8,1,9650
29867,0, 2 Series,2017,3,20319,4,145,48.7,2,18100
29868,0, X4,2016,0,28466,0,200,47.9,3,24999
